video_id,gloss,signer_id,split,video_path
00694,accountant,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00694.mp4
65015,action,90,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65015.mp4
00853,action,0,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00853.mp4
00854,action,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00854.mp4
00855,action,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00855.mp4
00856,action,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00856.mp4
00858,action,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00858.mp4
00868,active,26,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00868.mp4
00869,active,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00869.mp4
00871,active,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00871.mp4
00872,active,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00872.mp4
00874,active,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00874.mp4
65016,activity,88,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65016.mp4
00890,activity,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00890.mp4
00891,activity,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00891.mp4
00892,activity,15,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00892.mp4
00894,activity,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/00894.mp4
01011,address,42,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01011.mp4
01018,address,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01018.mp4
01024,address,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01024.mp4
01012,address,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01012.mp4
01318,affect,19,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01318.mp4
01319,affect,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01319.mp4
01320,affect,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01320.mp4
01321,affect,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01321.mp4
01323,affect,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01323.mp4
01327,affect,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01327.mp4
01373,afraid,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01373.mp4
01374,afraid,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01374.mp4
01376,afraid,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01376.mp4
01377,afraid,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01377.mp4
01381,afraid,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01381.mp4
65033,against,88,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65033.mp4
01473,against,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01473.mp4
01474,against,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01474.mp4
01477,against,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01477.mp4
01479,against,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01479.mp4
01515,agenda,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01515.mp4
01505,agenda,33,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01505.mp4
01506,agenda,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01506.mp4
01507,agenda,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01507.mp4
01598,ahead,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01598.mp4
01599,ahead,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01599.mp4
01602,ahead,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01602.mp4
01605,ahead,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01605.mp4
01642,aim,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01642.mp4
01652,aim,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01652.mp4
01653,aim,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01653.mp4
01643,aim,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01643.mp4
01646,aim,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01646.mp4
01831,alcohol,0,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01831.mp4
01832,alcohol,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01832.mp4
01836,alcohol,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01836.mp4
01839,alcohol,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01839.mp4
01874,algebra,38,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01874.mp4
01875,algebra,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01875.mp4
01876,algebra,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01876.mp4
01878,algebra,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01878.mp4
01880,algebra,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01880.mp4
01922,all day,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01922.mp4
01923,all day,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01923.mp4
01924,all day,46,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01924.mp4
01926,all day,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01926.mp4
01927,all day,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/01927.mp4
65063,amazing,88,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65063.mp4
02273,amazing,13,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02273.mp4
02276,amazing,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02276.mp4
02269,amazing,28,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02269.mp4
02285,amazing,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02285.mp4
69210,angle,116,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69210.mp4
02558,angle,26,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02558.mp4
02559,angle,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02559.mp4
02560,angle,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02560.mp4
02561,angle,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02561.mp4
02563,angle,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02563.mp4
65081,apart,88,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65081.mp4
02864,apart,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02864.mp4
02865,apart,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02865.mp4
02867,apart,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02867.mp4
02870,apart,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02870.mp4
65082,apostrophe,88,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65082.mp4
02910,apostrophe,35,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02910.mp4
02911,apostrophe,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02911.mp4
02912,apostrophe,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02912.mp4
02913,apostrophe,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02913.mp4
02915,apostrophe,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02915.mp4
02969,appetite,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02969.mp4
02970,appetite,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02970.mp4
02971,appetite,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02971.mp4
02973,appetite,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02973.mp4
02975,appetite,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/02975.mp4
03068,appreciate,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03068.mp4
03069,appreciate,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03069.mp4
03070,appreciate,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03070.mp4
03073,appreciate,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03073.mp4
03074,appreciate,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03074.mp4
03154,april,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03154.mp4
03155,april,46,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03155.mp4
03156,april,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03156.mp4
03158,april,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03158.mp4
03161,april,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03161.mp4
03201,archery,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03201.mp4
03202,archery,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03202.mp4
03204,archery,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03204.mp4
03205,archery,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03205.mp4
03207,archery,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03207.mp4
03382,around,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03382.mp4
03389,around,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03389.mp4
03376,around,57,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03376.mp4
03377,around,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03377.mp4
03378,around,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03378.mp4
65098,article,90,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65098.mp4
03490,article,43,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03490.mp4
03491,article,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03491.mp4
03493,article,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03493.mp4
03756,assistant,0,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03756.mp4
03757,assistant,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03757.mp4
03758,assistant,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03758.mp4
03761,assistant,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03761.mp4
03763,assistant,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03763.mp4
03999,attend,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/03999.mp4
04000,attend,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04000.mp4
04002,attend,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04002.mp4
04003,attend,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04003.mp4
04007,attend,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04007.mp4
04099,auction,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04099.mp4
04101,auction,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04101.mp4
04102,auction,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04102.mp4
04104,auction,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04104.mp4
04106,auction,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04106.mp4
04226,authority,53,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04226.mp4
04227,authority,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04227.mp4
04228,authority,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04228.mp4
04230,authority,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04230.mp4
04232,authority,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04232.mp4
04324,average,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04324.mp4
04325,average,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04325.mp4
04326,average,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04326.mp4
04330,average,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04330.mp4
04332,average,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04332.mp4
65116,awake,92,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65116.mp4
04355,awake,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04355.mp4
04356,awake,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04356.mp4
04358,awake,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04358.mp4
04361,awake,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04361.mp4
66040,b,96,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/66040.mp4
06120,b,21,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06120.mp4
06122,b,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06122.mp4
06124,b,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06124.mp4
04531,babysitter,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04531.mp4
04532,babysitter,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04532.mp4
04533,babysitter,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04533.mp4
04537,babysitter,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/04537.mp4
05368,battle,8,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05368.mp4
05369,battle,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05369.mp4
05372,battle,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05372.mp4
05374,battle,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05374.mp4
05778,beginning,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05778.mp4
05779,beginning,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05779.mp4
05780,beginning,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05780.mp4
05781,beginning,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05781.mp4
05782,beginning,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05782.mp4
05783,beginning,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05783.mp4
05784,beginning,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05784.mp4
05844,belief,19,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05844.mp4
05845,belief,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05845.mp4
05846,belief,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05846.mp4
05847,belief,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05847.mp4
05848,belief,13,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05848.mp4
05849,belief,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05849.mp4
05851,belief,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/05851.mp4
06146,bible,12,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06146.mp4
06137,bible,38,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06137.mp4
06138,bible,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06138.mp4
06140,bible,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06140.mp4
06214,bike,26,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06214.mp4
06215,bike,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06215.mp4
06216,bike,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06216.mp4
06218,bike,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06218.mp4
06613,blend,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06613.mp4
06614,blend,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06614.mp4
06615,blend,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06615.mp4
06618,blend,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06618.mp4
06620,blend,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/06620.mp4
65224,bone,90,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65224.mp4
07033,bone,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07033.mp4
07036,bone,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07036.mp4
07038,bone,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07038.mp4
65246,bra,90,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65246.mp4
07499,bra,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07499.mp4
07500,bra,21,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07500.mp4
07502,bra,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07502.mp4
07765,brief,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07765.mp4
07766,brief,31,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07766.mp4
07767,brief,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07767.mp4
07769,brief,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07769.mp4
07772,brief,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07772.mp4
07872,broke,38,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07872.mp4
07879,broke,10,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07879.mp4
07886,broke,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07886.mp4
07873,broke,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07873.mp4
07875,broke,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/07875.mp4
65267,bug,90,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65267.mp4
08114,bug,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08114.mp4
08107,bug,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08107.mp4
08111,bug,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08111.mp4
08179,bully,2,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08179.mp4
08180,bully,59,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08180.mp4
08182,bully,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08182.mp4
08183,bully,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08183.mp4
08185,bully,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08185.mp4
08187,bully,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08187.mp4
65281,button,90,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65281.mp4
08468,button,26,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08468.mp4
08470,button,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08470.mp4
08472,button,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08472.mp4
08474,button,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08474.mp4
08533,cabbage,0,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08533.mp4
08535,cabbage,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08535.mp4
08536,cabbage,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08536.mp4
08538,cabbage,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08538.mp4
08543,cabinet,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08543.mp4
08544,cabinet,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08544.mp4
08545,cabinet,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08545.mp4
08546,cabinet,10,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08546.mp4
08547,cabinet,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08547.mp4
08624,calculate,26,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08624.mp4
08625,calculate,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08625.mp4
08626,calculate,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08626.mp4
08627,calculate,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08627.mp4
08628,calculate,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08628.mp4
08631,calculate,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08631.mp4
08633,calculate,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08633.mp4
08635,calculator,2,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08635.mp4
08636,calculator,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08636.mp4
08637,calculator,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08637.mp4
08639,calculator,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08639.mp4
08641,calculator,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08641.mp4
08643,calculus,56,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08643.mp4
08644,calculus,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08644.mp4
08645,calculus,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08645.mp4
08647,calculus,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08647.mp4
08649,calculus,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08649.mp4
65293,camping,92,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65293.mp4
08824,camping,38,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08824.mp4
08825,camping,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08825.mp4
08827,camping,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08827.mp4
08830,camping,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08830.mp4
08979,canoe,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08979.mp4
08980,canoe,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08980.mp4
08983,canoe,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08983.mp4
08985,canoe,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/08985.mp4
09216,careless,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09216.mp4
09220,careless,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09220.mp4
65320,ceiling,90,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65320.mp4
09625,ceiling,56,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09625.mp4
09626,ceiling,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09626.mp4
09627,ceiling,32,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09627.mp4
09628,ceiling,59,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09628.mp4
09631,ceiling,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09631.mp4
65322,cemetery,90,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65322.mp4
09712,cemetery,56,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09712.mp4
09713,cemetery,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09713.mp4
09715,cemetery,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09715.mp4
09716,cemetery,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09716.mp4
09717,cemetery,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/09717.mp4
69266,chapter,117,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69266.mp4
10005,chapter,43,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10005.mp4
10007,chapter,56,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10007.mp4
10008,chapter,40,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10008.mp4
10013,chapter,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10013.mp4
10599,choir,26,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10599.mp4
10600,choir,57,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10600.mp4
10601,choir,38,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10601.mp4
10602,choir,15,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10602.mp4
10605,choir,11,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10605.mp4
10607,choir,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10607.mp4
10820,circle,12,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10820.mp4
65360,circle,90,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65360.mp4
10813,circle,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10813.mp4
10814,circle,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10814.mp4
10817,circle,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/10817.mp4
69275,come,115,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/69275.mp4
11884,come,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11884.mp4
11876,come,56,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11876.mp4
11877,come,31,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11877.mp4
11878,come,59,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11878.mp4
11882,come,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11882.mp4
65558,come here,104,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65558.mp4
11862,come here,4,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11862.mp4
11872,come here,11,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11872.mp4
11863,come here,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11863.mp4
11864,come here,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11864.mp4
11865,come here,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11865.mp4
11866,come here,4,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11866.mp4
11867,come here,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/11867.mp4
12109,company,12,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12109.mp4
12100,company,35,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12100.mp4
12101,company,59,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12101.mp4
12104,company,10,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12104.mp4
12217,complete,11,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12217.mp4
12221,complete,41,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12221.mp4
12210,complete,2,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12210.mp4
12211,complete,4,val,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12211.mp4
12212,complete,59,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12212.mp4
12408,concept,41,test,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12408.mp4
65392,concept,102,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/65392.mp4
12402,concept,6,train,/Users/tedgoh/buildingblocs_I27/app/archive/videos/12402.mp4
